"kode_kab","kode_instansi","unit_kerja"
"7371","7371340","RS IBNU SINA MAKASSAR"
"7371","7371351","RS UMUM LURAMAY"
"7371","7371362","RS UMUM DAERAH HAJI MAKASSAR"
"7371","7371373","RS GRESTELINA"
"7371","7371395","RS UMUM DAERAH DAYA KOTA MAKASSAR"
"7371","7371399","RS PRIMAYA"
"7371","7371400","RS PKU MUHAMMADIYAH MAMAJANG"
"7371","7371401","RS IBU DAN ANAK BUNDA"
"7371","7371402","RS SILOAM MAKASSAR"
"7371","7371403","RS MITRA HUSADA"
"7371","7371406","RS IBU DAN ANAK BUDI MULIA"
"7371","7371407","RS UMUM BAHAGIA"
"7371","7371408","RS UNIVERSITAS HASANUDDIN"
"7371","7371410","RS IBU DAN ANAK ANANDA"
"7371","7371412","RS UMUM WISATA UNIVERSITAS INDONESIA TIMUR"
"7371","7371413","RS IBU DAN ANAK PERMATA HATI"
"7371","7371414","RS IBU DAN ANAK PROF. DR. H. M. FARID"
"7371","7371418","RS IBU DAN ANAK MALEBU HUSADA"
"7371","7371422","RS KHUSUS GIGI DAN MULUT UNIVERSITAS HASANUDDIN"
"7371","7371425","RSU CAHAYA MEDIKA MAKASSAR"
"7371","7371426","RS HERMINA MAKASSAR"
"7371","7371427","RS GIGI DAN MULUT LADOKGI TNI AL YOS SUDARSO"
"7371","7371428","RS IBU DAN ANAK PARAMOUNT"
"7371","7371429","RS IBU DAN ANAK KARTINI"
"7371","7371430","RS IBU DAN ANAK AMANAT"
"7371","7371432","RS UMUM SAYANG BUNDA"
"7371","7371433","RS KHUSUS DAERAH GIGI DAN MULUT PROVINSI SULAWESI"
"7371","7371434","RS UMUM SANDI KARSA MAKASSAR"
"7371","7371435","BALAI BESAR KESEHATAN PARU MASYARAKAT MAKASSAR"
"7371","7371436","RS MATA MAKASSAR"
"7371","7371447S","RS LAPANGAN KOTA MAKASSAR"
"7371","7371448","RS POLITEKNIK ILMU PELAYARAN (PIP) MAKASSAR"
"7371","7371449","RS OTAK DAN JANTUNG PERTAMINA ROYAL BIRIN"
"7371","7371450","RS ISLAM GIGI DAN MULUT FKG-UMI"
"7372","7372020","RS FATIMA PARE-PARE"
"7372","7372031","RS TK. IV 07.07.03 DR. SUMANTRI"
"7372","7372075","RS UMUM DAERAH ANDI MAKKASAU PAREPARE"
"7372","7372076","RS BERSALIN SITTI KHADIJAH PARE-PARE"
"7372","7372077","RS IBU DAN ANAK ANANDA TRIFA"
"7372","7372078","RS DR. HASRI AINUN HABIBIE PAREPARE"
"7373","7373003","RS UMUM BINTANG LAUT PALOPO"
"7373","7373004","RS UMUM ST. MADYANG"
"7373","7373005","RS MUJAISYAH"
"7373","7373007","RS MEGA BUANA PALOPO"
"7373","7373008","RS DOKTER PALEMMAI TANDI"
"7373","7373009","RS UMUM MITRA SMART PALOPO"
"7373","7373016","RS UMUM DAERAH SAWERIGADING"
"7373","7373031","RS BANTUAN 07.08.05 PALOPO"
"7373","7373064","RS AT MEDIKA"
"7410","7401024","RS UMUM DAERAH KABUPATEN BUTON UTARA"
"7404","7401038","RS UMUM DAERAH KABUPATEN BUTON"
"7415","7401039","RS UMUM DAERAH KABUPATEN BUTON SELATAN"
"7403","7402010","RS UMUM DAERAH RAHA"
"7413","7402011","RS UMUM DAERAH KABUPATEN MUNA BARAT"
"7402","7403022","RS UMUM DAERAH KONAWE"
"7471","7403033","RS TK. IV DR. R. ISMOYO KENDARI"
"7405","7403114","RS UMUM DAERAH KONAWE SELATAN"
"7402","7403126","RS UMUM SETIA BUNDA"
"7401","7404012","RS BENYAMIN GULUH KOLAKA"
"7401","7404023","RS ANTAM NIKEL POMALAA"
"7408","7404034","RS UMUM DAERAH H.M.DJAFAR HARUN"
"7406","7406036","RS UMUM DAERAH KABUPATEN BOMBANA"
"7407","7407012","RS UMUM DAERAH KABUPATEN WAKATOBI"
"7409","7408013","RS UMUM DAERAH KAB.KONAWE UTARA"
"7411","7411908","RS UMUM DAERAH KABUPATEN KOLAKA TIMUR"
"7412","7412002","RS UMUM DAERAH KABUPATEN KONAWE KEPULAUAN"
"7414","7414002","RS UMUM DAERAH KABUPATEN BUTON TENGAH"
"7471","7471002","RS HATI MULIA"
"7471","7471004","RS UMUM DEWI SARTIKA"
"7471","7471005","RS ALIYAH"
"7471","7471007","RS UMUM ALIYAH II"
"7471","7471008","RS UMUM ALIYAH III"
"7471","7471009","RS UMUM TIARA SENTOSA"
"7471","7471010","RS HERMINA KENDARI"
"7471","7471011","RS BAHTERAMAS PROVINSI SULTRA"
"7471","7471044","RS SANTA ANNA"
"7471","7471055","RS PMI KENDARI"
"7471","7471066","RS JIWA KENDARI"
"7471","7471070","RS BHAYANGKARA KENDARI"
"7471","7471081","RS GRIYA HUSADA BAKTI"
"7471","7471092","RS UMUM DAERAH KOTA KENDARI"
"7471","7471103","RS IBU DAN ANAK PERMATA BUNDA"
"7471","7471125","RS MITRA SAKINAH IDAMAN"
"7472","7472002","RS SILOAM HOSPITAL BUTON"
"7472","7472003","RS UMUM MURHUM"
"7472","7472004","RS FAGA HUSADA"
"7472","7472016","RS UMUM DAERAH KOTA BAU BAU"
"7502","7501043","RS UMUM DAERAH TANI DAN NELAYAN"
"7502","7501044","RS UMUM DAERAH DR. IR. IWAN BOKINGS KAB. BOALEMO"
"7571","7502021","RS ISLAM"
"7571","7502032","RS UMUM DAERAH OTANAHA"
"7501","7502033","RS UMUM DAERAH DR. M. MOHAMMAD DUNDA"
"7501","7502034","RS UMUM DAERAH DR. HASRI AINUN HABIBIE"
"7501","7502035","RS UMUM DAERAH BOLIYOHUTO"
"7501","7502036","RS TK IV KOREM GORONTALO"
"7501","7502047","RS BHAYANGKARA GORONTALO"
"7504","7503045","RS UMUM DAERAH BUMI PANUA"
"7504","7503056","RS PRATAMA KAB. POHUWATU"
"7503","7504012","RS UMUM DAERAH TOMBULILATO"
"7503","7504032","RS UMUM DAERAH TOTO KABILA"
"7505","7505002","RS UMUM DAERAH DR. ZAINAL UMAR SIDIKI"
"7571","7571010","RS UMUM DAERAH PROF DR. H. ALOEI SABOE"
"7571","7571021","RS BUNDA"
"7571","7571022","RS IBU DAN ANAK SITI KHADIDJAH"
"7571","7571023","RS MULTAZAM"
"7571","7571024","RS UMUM BIOKLINIK"
"7605","7601011","RS UMUM DAERAH KABUPATEN MAJENE"
"7604","7602044","RS UMUM DAERAH POLEWALI"
"7604","7602045","RS BERSALIN DAN KLINIK SPESIALIS"
"7604","7602046","RS BHAKTI KASIH"
"7604","7602048","RS UMUM DAERAH WONOMULYO"
"7603","7603022","RS BANUA MAMASE"
"7603","7603024","RS UMUM DAERAH KONDOSAPATA KAB. MAMASA"
"7602","7604012","RS UMUM DAERAH KABUPATEN MAMUJU"
"7602","7604023","RS UMUM DAERAH PROVINSI SULAWESI BARAT"
"7602","7604024","RS UMUM MITRA MANKARRA"
"7606","7604026","RS UMUM DAERAH KABUPATEN MAMUJU TENGAH"
"7602","7604027","RS BHAYANGKARA TKT. IV POLDA SULBAR"
"7602","7604028","RS IBU DAN ANAK MUTIARA IBU"
"7601","7605013","RS UMUM DAERAH MAMUJU UTARA"
"8102","8101015","RS UMUM KAREL SADSUITUBUN"
"8102","8101026","RS HATI KUDUS LANGGUR"
"8102","8101030","RS ST. YUSUPH ELAT"
"8103","8101041","RS FATIMA SAUMLAKI"
"8103","8101052","RS BERGERAK KAB. MALUKU TENGGARA BARAT"
"8103","8101063","RS UMUM DAERAH DR. P. P. MAGRETTI SAUMLAKI"
"8103","8101064","RS UMUM DAERAH DR. D. ANATOTOTI"
"8102","8102055S","RS ALTERNATIF COVID-19 TANPA GEJALA"
"8101","8103002","RS UMUM DAERAH BANDA"
"8101","8103016","RS UMUM SAPARUA"
"8104","8103020","RSUD KAB. BURU"
"8101","8103042","RS UMUM MASOHI"
"8101","8103053","RS UMUM DAERAH DR. ISHAK UMARELLA"
"8107","8105019","RS UMUM DAERAH CENDRAWASIH DOBO"
"8106","8106010","RS UMUM PIRU"
"8106","8106011","RS PRATAMA WASALA"
"8105","8107021","RS UMUM DAERAH BULA"
"8105","8107024","RS UMUM GORAN RIUN"
"8108","8108002","RS UMUM DAERAH TIAKUR"
"8109","8109002","RS PRATAMA RAJA LATUBAU SOEL NEGERI FOGI"
"8109","8109018","RS UMUM DAERAH DR. SALIM ALKATIRI"
"8171","8171015","RS UMUM DR. M. HAULUSSY AMBON"
"8171","8171026","RS TK. II PROF. DR. J. A. LATUMETEN"
"8171","8171030","RS TNI AL DR. FX. SOEHARDJO"
"8171","8171052","RS LANU PATIMURA"
"8171","8171063","RSKD PROVINSI MALUKU"
"8171","8171074","RS HATIVE"
"8171","8171085","RS SUMBER HIDUP GPM"
"8171","8171096","RS UMUM BAKTI RAHAYU"
"8171","8171110","RS AL FATAH"
"8171","8171121","RS BHAYANGKARA AMBON"
"8171","8171123","RS UMUM PUSAT DR. J. LEIMENA"
"8171","8171124","RS SILOAM AMBON"
"8171","8171125S","RS ALTERNATIF BPSDM PROVINSI MALUKU"
"8171","8171126S","RS LAPANGAN COVID-19 KOTA AMBON"
"8172","8172002","RS UMUM DAERAH MAREN KOTA TUAL"
"8172","8172004S","RS ALTERNATIF KHUSUS COVID-19 TANPA GEJALA"
"8203","8201010","RS UMUM DAERAH TOBELO"
"8201","8201021","RS UMUM DAERAH JAILOLO"
"8272","8202043","RS UMUM DAERAH KOTA TIDORE KEPULAUAN"
"8205","8203020","RS UMUM DAERAH SANANA"
"8204","8204010","RS UMUM DAERAH  LABUHA"
"8204","8204011","RS PRATAMA BISUI KAB. HALMAHERA SELATAN"
"8204","8204012","RS UMUM OBI"
"8202","8205021","RS UMUM DAERAH WEDA"
"8207","8205032","RS UMUM DAERAH KAB. PULAU MOROTAI"
"8203","8205033","RS BETHESDA GMIH TOBELO"
"8206","8206012","RS UMUM DAERAH MABA"
"8208","8208001","RS UMUM DAERAH BOBONG"
"8271","8271016","RS UMUM DAERAH DR. H. CHASAN BOESOIRIE TERNATE"
"8271","8271020","RS TK. IV 16.07.01 TNI AD TERNATE"
"8271","8271031","RS UMUM DHARMA IBU TERNATE"
"8271","8271042","RS ISLAM PKU MUHAMMADIYAH MALUKU UTARA"
"8271","8271057","RS PRIMA TERNATE"
"8271","8271058","RS BHAYANGKARA TK. IV TERNATE"
"8271","8271069","RS UMUM DAERAH KOTA TERNATE"
"8271","8271070","RS IBU DAN ANAK ANDINA"
"8272","8272003","RS UMUM SOFIFI"
"8272","8272004","RS JIWA SOFIFI"
"9203","9101010","RS UMUM DAERAH FAKFAK"
"9109","9101021","RS PT. FREEPORT INDONESIA"
"9202","9102011","RS UMUM DAERAH MANOKWARI"
"9202","9102022","RS PEMBANTU MANOKWARI"
"9202","9102033","RS AL DR. AZHAR ZAHIR MANOKWARI"
"9208","9102034","RS UMUM DAERAH KAIMANA"
"9207","9103035","RS UMUM DAERAH KABUPATEN TELUK WONDAMA"
"9206","9104002","RS UMUM DAERAH TELUK BINTUNI"
"9202","9105004","RS PRATAMA WARMARE"
"9202","9105005","RS BHAYANGKARA LODEWIJK MANDATJAN"
"9202","9105006","RS UMUM DAERAH PROVINSI PAPUA BARAT"
"9202","9105017","RS DIVARI MEDICAL CENTER"
"9202","9105019","RS TK.IV 18.07.02 J.A DIMARA"
"9204","9106013","RS UMUM DAERAH SCHOLOO KEYEN"
"9203","9107002","RS KASIH HERLINA"
"9271","9107003","RS MALEO"
"9205","9108002","RS UMUM DAERAH RAJA AMPAT"
"9209","9109002","RS UMUM KELAS D PRATAMA KAB. TAMBRAUW"
"9210","9110011","RS UMUM PRATAMA TYPE D KAB. MAYBRAT"
"9211","9111001","RS PRATAMA ELIA WARAN"
"9201","9171010","RS UMUM DAERAH KABUPATEN SORONG"
"9271","9171021","RS PERTAMINA SORONG"
"9271","9171032","RS UMUM DAERAH SELE BE SOLU"
"9271","9171046","RS MUTIARA"
"9271","9171047","RS ANGKATAN LAUT DR. R. OETOJO"
"9271","9171048S","RS RUJUKAN COVID-19 KOTA SORONG"
"9109","9201011","RS MITRA MASYARAKAT TIMIKA"
"9101","9201012","RS UMUM MERAUKE"
"9101","9201034","RS UMUM BUNDA PENGHARAPAN"
"9101","9201035","RS TNI ANGKATAN LAUT MERAUKE"
"9101","9201046","RS TINGKAT IV 17.07.01 JENDERAL LB MOERDANI"
"9104","9202012","RS UMUM NABIRE"
"9102","9202013","RS UMUM WAMENA"
"9113","9202014","RS UMUM DAERAH DEKAI"
"9108","9202023","RS UMUM DAERAH PANIAI"
"9113","9202024","RS EFATA ANGGURUK"
"9171","9203015","RS TNI ANGKATAN LAUT DR. SOEDIBJO SARDADI"
"9171","9203016","RS TNI ANGKATAN DARAT MARTHEN INDEY JAYAPURA"
"9103","9203017","RS AU TKT. IV LANUD SILAS PAPARE"
"9105","9204014","RS UMUM DAERAH SERUI"
"9106","9205015","RS UMUM BIAK"
"9106","9205030","RS ANGKATAN LAUT DR. R GANDHI AT"
"9107","9211010","RS UMUM DAERAH MULIA"
"9107","9211014","RS IMMANUEL"
"9109","9212011","RS UMUM DAERAH KABUPATEN MIMIKA"
"9109","9212012","RS WAA BANTI"
"9109","9212013","RS KASIH HERLINA"
"9109","9212015","TJANDRA MEDIKA HOSPITAL"
"9116","9213038","RS BERGERAK KAB. BOVEN DIGOEL"
"9116","9213039","RS UMUM DAERAH BOVEN DIGOEL"
"9117","9214012","RS UMUM DAERAH KABUPATEN MAPPI"
"9118","9215011","RS UMUM DAERAH AGATS KAB. ASMAT"
"9112","9217013","RS UMUM DAERAH OKSIBIL"
"9114","9218002","RS UMUM DAERAH KARUBAGA"
"9110","9219044","RS HENDRIK FINTAY KABUPATEN SARMI"
"9111","9220043","RS UMUM DAERAH KWAINGGA KABUPATEN KEEROM"
"9115","9226002","RS UMUM DAERAH RUMAH RODO FABO"
"9119","9227011","RS UMUM DAERAH SUPIORI"
"9120","9228002","RS UMUM DAERAH KAWERA"
"9124","9229002","RS PRATAMA ELVRIDA SARA"
"9123","9230002","RS UMUM DAERAH TIOM"
"9121","9231002","RS UMUM DAERAH LUKAS ENEMBE KAB. MEMBERAMO TENGAH"
"9125","9233011","RS UMUM DAERAH ILAGA"
"9126","9234003","RS UMUM DAERAH PRATAMA DOGIYAI"
"9127","9235002","RS UMUM DAERAH KABUPATEN INTAN JAYA"
"9128","9236003","RS UMUM DAERAH PRATAMA WAGHETE"
"9171","9271012","RS UMUM JAYAPURA"
"9171","9271023","RS UMUM ABEPURA"
"9271","9271034","RS TK IV DR. ARYOKO"
"9171","9271045","RS JIWA ABEPURA"
"9171","9271056","RS DIAN HARAPAN"
"9171","9271067","RS BHAYANGKARA JAYAPURA"
"9103","9271078","RS UMUM DAERAH YOWARI SENTANI"
"9171","9271079","RS PROVITA JAYAPURA"
"9171","9271080","RSUD RAMELA MUARA TAMI"
