"kode_kab","kode_instansi","unit_kerja"
"3527","1033168","PUSKESMAS JRENGIK"
"3527","1033169","PUSKESMAS TAMBELANGAN"
"3527","1033170","PUSKESMAS BANYUATES"
"3527","1033171","PUSKESMAS BRINGKONING"
"3527","1033172","PUSKESMAS ROBATAL"
"3527","1033173","PUSKESMAS KARANGPENANG"
"3527","1033174","PUSKESMAS KETAPANG"
"3527","1033175","PUSKESMAS BUNTEN BARAT"
"3527","1033176","PUSKESMAS BATULENGER"
"3527","1033177","PUSKESMAS TAMBERU BARAT"
"3528","1033178","PUSKESMAS TLANAKAN"
"3528","1033179","PUSKESMAS BANDARAN"
"3528","1033180","PUSKESMAS PADEMAWU"
"3528","1033181","PUSKESMAS SOPAAH"
"3528","1033182","PUSKESMAS GALIS"
"3528","1033183","PUSKESMAS LARANGAN"
"3528","1033184","PUSKESMAS TALANG"
"3528","1033185","PUSKESMAS TEJA"
"3528","1033186","PUSKESMAS KOWEL"
"3528","1033187","PUSKESMAS PROPPO"
"3528","1033188","PUSKESMAS PANAGUAN"
"3528","1033189","PUSKESMAS PALENGAAN"
"3528","1033190","PUSKESMAS PEGANTENAN"
"3528","1033191","PUSKESMAS BULANGAN HAJI"
"3528","1033192","PUSKESMAS KADUR"
"3528","1033193","PUSKESMAS PAKONG"
"3528","1033194","PUSKESMAS WARU"
"3528","1033195","PUSKESMAS TAMPOJUNG PREGI"
"3528","1033196","PUSKESMAS BATUMARMAR"
"3528","1033197","PUSKESMAS PASEAN"
"3529","1033198","PUSKESMAS PRAGAAN"
"3529","1033199","PUSKESMAS BLUTO"
"3529","1033200","PUSKESMAS SARONGGI"
"3529","1033201","PUSKESMAS GILI GENTING"
"3529","1033202","PUSKESMAS TALANGO"
"3529","1033203","PUSKESMAS KALIANGET"
"3529","1033204","PUSKESMAS PANDIAN"
"3529","1033205","PUSKESMAS PAMOLOKAN"
"3529","1033206","PUSKESMAS BATUAN"
"3529","1033207","PUSKESMAS LENTENG"
"3529","1033208","PUSKESMAS MONCEK TENGAH"
"3529","1033209","PUSKESMAS GANDING"
"3529","1033210","PUSKESMAS GULUK-GULUK"
"3529","1033211","PUSKESMAS PASONGSONGAN"
"3529","1033212","PUSKESMAS AMBUNTEN"
"3529","1033213","PUSKESMAS RUBARU"
"3529","1033214","PUSKESMAS DASUK"
"3529","1033215","PUSKESMAS MANDING"
"3529","1033216","PUSKESMAS BATU PUTIH"
"3529","1033217","PUSKESMAS GAPURA"
"3529","1033218","PUSKESMAS BATANG BATANG"
"3529","1033219","PUSKESMAS LEGUNG TIMUR"
"3529","1033220","PUSKESMAS DUNGKEK"
"3529","1033221","PUSKESMAS NONGGUNONG"
"3529","1033222","PUSKESMAS GAYAM"
"3529","1033223","PUSKESMAS RAAS"
"3529","1033224","PUSKESMAS SAPEKEN"
"3529","1033225","PUSKESMAS ARJASA"
"3529","1033226","PUSKESMAS KANGAYAN"
"3529","1033227","PUSKESMAS MASALEMBU"
"3571","1033228","PUSKESMAS SUKORAME"
"3571","1033229","PUSKESMAS MRICAN"
"3571","1033230","PUSKESMAS CAMPUREJO"
"3571","1033231","PUSKESMAS BALOWERTI"
"3571","1033232","PUSKESMAS KOTA WIL SELATAN"
"3571","1033233","PUSKESMAS KOTA WIL UTARA"
"3571","1033234","PUSKESMAS NGLETIH"
"3571","1033235","PUSKESMAS PESANTREN I"
"3571","1033236","PUSKESMAS PESANTREN II"
"3572","1033237","PUSKESMAS KECAMATAN SUKOREJO"
"3572","1033238","PUSKESMAS KEC. KEPANJENKIDUL"
"3572","1033239","PUSKESMAS KECAMATAN SANANWETAN"
"3573","1033240","PUSKESMAS KEDUNGKANDANG"
"3573","1033241","PUSKESMAS GRIBIG"
"3573","1033242","PUSKESMAS ARJOWINANGUN"
"3573","1033243","PUSKESMAS JANTI"
"3573","1033244","PUSKESMAS CIPTOMULYO"
"3573","1033245","PUSKESMAS MULYOREJO"
"3573","1033246","PUSKESMAS ARJUNO"
"3573","1033247","PUSKESMAS BARENG"
"3573","1033248","PUSKESMAS RAMPAL CELAKET"
"3573","1033249","PUSKESMAS KENDALKEREP"
"3573","1033250","PUSKESMAS CISADEA"
"3573","1033251","PUSKESMAS PANDANWANGI"
"3573","1033252","PUSKESMAS DINOYO"
"3573","1033253","PUSKESMAS KENDALSARI"
"3573","1033254","PUSKESMAS MOJOLANGU"
"3574","1033255","PUSKESMAS KETAPANG"
"3574","1033256","PUSKESMAS KEDOPOK"
"3574","1033257","PUSKESMAS WONOASIH"
"3574","1033258","PUSKESMAS SUKABUMI"
"3574","1033259","PUSKESMAS JATI"
"3574","1033260","PUSKESMAS KANIGARAN"
"3575","1033261","PUSKESMAS GADINGREJO"
"3575","1033262","PUSKESMAS KARANGKETUG"
"3575","1033263","PUSKESMAS KEBONAGUNG"
"3575","1033264","PUSKESMAS SEKARGADUNG"
"3575","1033265","PUSKESMAS BUGUL KIDUL"
"3575","1033266","PUSKESMAS KANDANGSAPI"
"3575","1033267","PUSKESMAS KEBONSARI"
"3575","1033268","PUSKESMAS TRAJENG"
"3576","1033269","PUSKESMAS BLOOTO"
"3576","1033270","PUSKESMAS MENTIKAN"
"3576","1033271","PUSKESMAS KEDUNDUNG"
"3576","1033272","PUSKESMAS GEDONGAN"
"3576","1033273","PUSKESMAS WATES"
"3577","1033274","PUSKESMAS MANGUHARJO"
"3577","1033275","PUSKESMAS PATIHAN"
"3577","1033276","PUSKESMAS BANJAREJO"
"3577","1033277","PUSKESMAS DEMANGAN"
"3577","1033278","PUSKESMAS TAWANGREJO"
"3577","1033279","PUSKESMAS ORO-ORO OMBO"
"3578","1033280","PUSKESMAS KEDURUS"
"3578","1033281","PUSKESMAS KEBONSARI"
"3578","1033282","PUSKESMAS GAYUNGAN"
"3578","1033283","PUSKESMAS JEMURSARI"
"3578","1033284","PUSKESMAS SIDOSERMO"
"3578","1033285","PUSKESMAS SIWALANKERTO"
"3578","1033286","PUSKESMAS TENGGILIS"
"3578","1033287","PUSKESMAS GUNUNG ANYAR"
"3578","1033288","PUSKESMAS MEDOKAN AYU"
"3578","1033289","PUSKESMAS KALIRUNGKUT"
"3578","1033290","PUSKESMAS MENUR"
"3578","1033291","PUSKESMAS KLAMPIS NGASEM"
"3578","1033292","PUSKESMAS KEPUTIH"
"3578","1033293","PUSKESMAS MULYOREJO"
"3578","1033294","PUSKESMAS KALIJUDAN"
"3578","1033295","PUSKESMAS PUCANG SEWU"
"3578","1033296","PUSKESMAS MOJO"
"3578","1033297","PUSKESMAS JAGIR"
"3578","1033298","PUSKESMAS WONOKROMO"
"3578","1033299","PUSKESMAS NGAGELREJO"
"3578","1033300","PUSKESMAS PAKIS"
"3578","1033301","PUSKESMAS DUKUH KUPANG"
"3578","1033302","PUSKESMAS WIYUNG"
"3578","1033303","PUSKESMAS BALAS KLUMPRIK"
"3578","1033304","PUSKESMAS JERUK"
"3578","1033305","PUSKESMAS LIDAH KULON"
"3578","1033306","PUSKESMAS BANGKINGAN"
"3578","1033307","PUSKESMAS LONTAR"
"3578","1033308","PUSKESMAS BENOWO"
"3578","1033309","PUSKESMAS MADE"
"3578","1033310","PUSKESMAS MANUKAN KULON"
"3578","1033311","PUSKESMAS BALONGSARI"
"3578","1033312","PUSKESMAS TANJUNGSARI"
"3578","1033313","PUSKESMAS SIMOMULYO"
"3578","1033314","PUSKESMAS BANYU URIP"
"3578","1033315","PUSKESMAS SAWAHAN"
"3578","1033316","PUSKESMAS PUTAT JAYA"
"3578","1033317","PUSKESMAS KEDUNGDORO"
"3578","1033318","PUSKESMAS DR. SOETOMO"
"3578","1033319","PUSKESMAS PENELEH"
"3578","1033320","PUSKESMAS KETABANG"
"3578","1033321","PUSKESMAS RANGKAH"
"3578","1033322","PUSKESMAS PACARKELING"
"3578","1033323","PUSKESMAS GADING"
"3578","1033324","PUSKESMAS TANAH KALIKEDINDING"
"3578","1033325","PUSKESMAS SIDOTOPO WETAN"
"3578","1033326","PUSKESMAS KENJERAN"
"3578","1033327","PUSKESMAS TAMBAK WEDI"
"3578","1033328","PUSKESMAS BULAK BANTENG"
"3578","1033329","PUSKESMAS TAMBAKREJO"
"3578","1033330","PUSKESMAS SIMOLAWANG"
"3578","1033331","PUSKESMAS SIDOTOPO"
"3578","1033332","PUSKESMAS PEGIRIAN"
"3578","1033333","PUSKESMAS WONOKUSUMO"
"3578","1033334","PUSKESMAS PERAK TIMUR"
"3578","1033335","PUSKESMAS TEMBOK DUKUH"
"3578","1033336","PUSKESMAS GUNDIH"
"3578","1033337","PUSKESMAS KREMBANGAN SELATAN"
"3578","1033338","PUSKESMAS DUPAK"
"3578","1033339","PUSKESMAS MOROKREMBANGAN"
"3578","1033340","PUSKESMAS ASEMROWO"
"3578","1033341","PUSKESMAS SEMEMI"
"3579","1033342","PUSKESMAS BATU"
"3579","1033343","PUSKESMAS SISIR"
"3579","1033344","PUSKESMAS BEJI"
"3579","1033345","PUSKESMAS JUNREJO"
"3579","1033346","PUSKESMAS BUMIAJI"
"3601","1033347","PUSKESMAS SUMUR"
"3601","1033348","PUSKESMAS CIMANGGU"
"3601","1033349","PUSKESMAS CIBALIUNG"
"3601","1033350","PUSKESMAS CIBITUNG"
"3601","1033351","PUSKESMAS CIKEUSIK"
"3601","1033352","PUSKESMAS CIGEULIS"
"3601","1033353","PUSKESMAS PANIMBANG"
"3601","1033354","PUSKESMAS SOBANG"
"3601","1033355","PUSKESMAS MEKARJAYA"
"3601","1033356","PUSKESMAS MUNJUL"
"3601","1033357","PUSKESMAS ANGSANA"
"3601","1033358","PUSKESMAS SINDANG RESMI"
"3601","1033359","PUSKESMAS PICUNG"
"3601","1033360","PUSKESMAS BOJONG"
"3601","1033361","PUSKESMAS SAKETI"
"3601","1033362","PUSKESMAS CISATA"
"3601","1033363","PUSKESMAS PAGELARAN"
"3601","1033364","PUSKESMAS PATIA"
"3601","1033365","PUSKESMAS PERDANA"
"3601","1033366","PUSKESMAS LABUAN"
"3601","1033367","PUSKESMAS CARITA"
"3601","1033368","PUSKESMAS JIPUT"
"3601","1033369","PUSKESMAS CIKEDAL"
"3601","1033370","PUSKESMAS MENES"
"3601","1033371","PUSKESMAS PULOSARI"
"3601","1033372","PUSKESMAS MANDALAWANGI"
"3601","1033373","PUSKESMAS CIMANUK"
"3601","1033374","PUSKESMAS CIPEUCANG"
"3601","1033375","PUSKESMAS BANJAR"
"3601","1033376","PUSKESMAS KADU HEJO"
"3601","1033377","PUSKESMAS PANDEGLANG"
"3601","1033378","PUSKESMAS CIKUPA"
"3601","1033379","PUSKESMAS MAJASARI"
"3601","1033380","PUSKESMAS CADASARI"
"3601","1033381","PUSKESMAS PAGADUNGAN"
"3601","1033382","PUSKESMAS BANGKONOL"
"3602","1033383","PUSKESMAS MALIMPING"
"3602","1033384","PUSKESMAS CIPEUNDEUY"
"3602","1033385","PUSKESMAS BINUANGEN"
"3602","1033386","PUSKESMAS PARUNG SARI"
"3602","1033387","PUSKESMAS PANGGARANGAN"
"3602","1033388","PUSKESMAS CIHARA"
"3602","1033389","PUSKESMAS BAYAH"
"3602","1033390","PUSKESMAS CILOGRANG"
"3602","1033391","PUSKESMAS CIBEBER"
"3602","1033392","PUSKESMAS CISUNGSANG"
"3602","1033393","PUSKESMAS CITOREK"
"3602","1033394","PUSKESMAS CIJAKU"
"3602","1033395","PUSKESMAS CIGEMBLONG"
"3602","1033396","PUSKESMAS BANJAR SARI"
"3602","1033397","PUSKESMAS BOJONG JURUH"
"3602","1033398","PUSKESMAS PRABUGANTUNGAN"
"3602","1033399","PUSKESMAS CILELES"
"3602","1033400","PUSKESMAS GUNUNG KENCANA"
"3602","1033401","PUSKESMAS BOJONG MANIK"
"3602","1033402","PUSKESMAS CIRINTEN"
"3602","1033403","PUSKESMAS LEUWIDAMAR"
"3602","1033404","PUSKESMAS CISIMEUT"
"3602","1033405","PUSKESMAS MUNCANG"
"3602","1033406","PUSKESMAS SOBANG"
"3602","1033407","PUSKESMAS CIPANAS"
"3602","1033408","PUSKESMAS LEBAK GEDONG"
"3602","1033409","PUSKESMAS SAJIRA"
"3602","1033410","PUSKESMAS PAJAGAN"
"3602","1033411","PUSKESMAS CIMARGA"
"3602","1033412","PUSKESMAS SARAGENI"
"3602","1033413","PUSKESMAS KALANGANYAR"
"3602","1033414","PUSKESMAS CIKULUR"
"3602","1033415","PUSKESMAS WARUNGGUNG"
"3602","1033416","PUSKESMAS BAROS"
"3602","1033417","PUSKESMAS CIBADAK"
"3602","1033418","PUSKESMAS MANDALA"
"3602","1033419","PUSKESMAS RANGKAS BITUNG"
"3602","1033420","PUSKESMAS MEKARSARI"
"3602","1033421","PUSKESMAS KOLELET"
"3602","1033422","PUSKESMAS MAJA"
"3602","1033423","PUSKESMAS PAMANDEGAN"
"3602","1033424","PUSKESMAS CURUG BITUNG"
"3603","1033425","PUSKESMAS CISOKA"
"3603","1033426","PUSKESMAS CIKUYA"
"3603","1033427","PUSKESMAS TIGA RAKSA"
"3603","1033428","PUSKESMAS PASIR NANGKA"
"3603","1033429","PUSKESMAS JAMBE"
"3603","1033430","PUSKESMAS CIKUPA"
"3603","1033431","PUSKESMAS PASIR JAYA"
"3603","1033432","PUSKESMAS PANONGAN"
"3603","1033433","PUSKESMAS CURUG"
"3603","1033434","PUSKESMAS JALAN KUTAI"
"3603","1033435","PUSKESMAS BINONG"
"3603","1033436","PUSKESMAS KELAPA DUA"
"3603","1033437","PUSKESMAS JALAN EMAS"
"3603","1033438","PUSKESMAS BOJONG NANGKA"
"3603","1033439","PUSKESMAS LEGOK"
"3603","1033440","PUSKESMAS BOJONG KAMAL"
"3603","1033441","PUSKESMAS CARINGIN"
"3603","1033442","PUSKESMAS PAGEDANGAN"
"3603","1033443","PUSKESMAS CISAUK"
"3603","1033444","PUSKESMAS SURADITA"
"3603","1033445","PUSKESMAS SINDANG JAYA"
"3603","1033446","PUSKESMAS KUTA BUMI"
"3603","1033447","PUSKESMAS BALARAJA"
"3603","1033448","PUSKESMAS GEMBONG"
"3603","1033449","PUSKESMAS JAYANTI"
"3603","1033450","PUSKESMAS SUKA MULYA"
"3603","1033451","PUSKESMAS KRESEK"
"3603","1033452","PUSKESMAS GUNUNG KALER"
"3603","1033453","PUSKESMAS KRONJO"
"3603","1033454","PUSKESMAS MEKAR BARU"
"3603","1033455","PUSKESMAS MAUK"
"3603","1033456","PUSKESMAS KEMERI"
"3603","1033457","PUSKESMAS SUKADIRI"
"3603","1033458","PUSKESMAS RAJEG"
"3603","1033459","PUSKESMAS SUKATANI"
"3603","1033460","PUSKESMAS SEPATAN"
"3603","1033461","PUSKESMAS KEDAUNG BARAT"
"3603","1033462","PUSKESMAS PAKU HAJI"
"3603","1033463","PUSKESMAS SUKAWALI"
"3603","1033464","PUSKESMAS TELUK NAGA"
"3603","1033465","PUSKESMAS TEGAL ANGUS"
"3603","1033466","PUSKESMAS KOSAMBI"
"3603","1033467","PUSKESMAS SALEMBARAN JAYA"
"3604","1033468","PUSKESMAS CINANGKA"
"3604","1033469","PUSKESMAS PADARINCANG"
"3604","1033470","PUSKESMAS CIOMAS"
"3604","1033471","PUSKESMAS PABUARAN"
"3604","1033472","PUSKESMAS GUNUNG SARI"
"3604","1033473","PUSKESMAS BAROS"
"3604","1033474","PUSKESMAS PETIR"
"3604","1033475","PUSKESMAS TUNJUNG TEJA"
"3604","1033476","PUSKESMAS CIKEUSAL"
"3604","1033477","PUSKESMAS PAMARAYAN"
"3604","1033478","PUSKESMAS BANDUNG"
"3604","1033479","PUSKESMAS JAWILAN"
"3604","1033480","PUSKESMAS NYOMPOK"
"3604","1033481","PUSKESMAS KOPO"
"3604","1033482","PUSKESMAS CIKANDE"
"3604","1033483","PUSKESMAS KIBIN"
"3604","1033484","PUSKESMAS KRAGILAN"
"3604","1033485","PUSKESMAS PEMATANG"
"3604","1033486","PUSKESMAS WARINGIN KURUNG"
"3604","1033487","PUSKESMAS MANCAK"
"3604","1033488","PUSKESMAS ANYAR"
"3604","1033489","PUSKESMAS BOJONEGARA"
"3604","1033490","PUSKESMAS PULO AMPEL"
"3604","1033491","PUSKESMAS KRAMAT WATU"
"3604","1033492","PUSKESMAS CIRUAS"
"3604","1033493","PUSKESMAS PONTANG"
"3604","1033494","PUSKESMAS LEBAKWANGI"
"3604","1033495","PUSKESMAS CARENANG"
"3604","1033496","PUSKESMAS BINUANG"
"3604","1033497","PUSKESMAS TIRTAYASA"
"3604","1033498","PUSKESMAS TANARA"
"3671","1033499","PUSKESMAS CILEDUG"
"3671","1033500","PUSKESMAS TAJUR"
"3671","1033501","PUSKESMAS LARANGAN UTARA"
"3671","1033502","PUSKESMAS CIPADU"
"3671","1033503","PUSKESMAS PONDOK BAHAR"
"3671","1033504","PUSKESMAS KARANG TENGAH"
"3671","1033505","PUSKESMAS PADURENAN"
"3671","1033506","PUSKESMAS CIPONDOH"
"3671","1033507","PUSKESMAS PORIS PELAWAD"
"3671","1033508","PUSKESMAS KETAPANG"
"3671","1033509","PUSKESMAS GONDRONG"
"3671","1033510","PUSKESMAS KUNCIRAN"
"3671","1033511","PUSKESMAS PANUNGGANGAN"
"3671","1033512","PUSKESMAS SUKASARI"
"3671","1033513","PUSKESMAS TANAH TINGGI"
"3671","1033514","PUSKESMAS CIKOKOL"
"3671","1033515","PUSKESMAS KARAWACI BARU"
"3671","1033516","PUSKESMAS BUGEL"
"3671","1033517","PUSKESMAS PASAR BARU"
"3671","1033518","PUSKESMAS PABUARAN TUMPENG"
"3671","1033519","PUSKESMAS CIBODASARI"
"3671","1033520","PUSKESMAS BAJA"
"3671","1033521","PUSKESMAS JATIUWUNG"
"3671","1033522","PUSKESMAS PERIUK JAYA"
"3671","1033523","PUSKESMAS GEMBOR"
"3671","1033524","PUSKESMAS SANGIANG"
"3671","1033525","PUSKESMAS PORIS GAGA LAMA"
"3671","1033526","PUSKESMAS BATUCEPER"
"3671","1033527","PUSKESMAS NEGLASARI"
"3671","1033528","PUSKESMAS KEDAUNG WETAN"
"3671","1033529","PUSKESMAS JURUMUDI BARU"
"3671","1033530","PUSKESMAS BENDA"
"3672","1033531","PUSKESMAS CIWANDAN"
"3672","1033532","PUSKESMAS CITANGKIL"
"3672","1033533","PUSKESMAS PULO MERAK"
"3672","1033534","PUSKESMAS PURWAKARTA"
"3672","1033535","PUSKESMAS GROGOL"
"3672","1033536","PUSKESMAS CILEGON"
"3672","1033537","PUSKESMAS JOMBANG"
"3672","1033538","PUSKESMAS CIBEBER"
"3673","1033539","PUSKESMAS CURUG"
"3673","1033540","PUSKESMAS WALANTAKA"
"3673","1033541","PUSKESMAS KALODRAN"
"3673","1033542","PUSKESMAS BANJAR AGUNG"
"3673","1033543","PUSKESMAS BANTEN GIRANG"
"3673","1033544","PUSKESMAS CIPOCOK JAYA"
"3673","1033545","PUSKESMAS SINGANDARU"
"3673","1033546","PUSKESMAS SERANG KOTA"
"3673","1033547","PUSKESMAS CIRACAS"
"3673","1033548","PUSKESMAS RAU"
"3673","1033549","PUSKESMAS UNYUR"
"3673","1033550","PUSKESMAS TAKTAKAN"
"3673","1033551","PUSKESMAS PANCUR"
"3673","1033552","PUSKESMAS KILASAH"
"3673","1033553","PUSKESMAS KASEMEN"
"3673","1033554","PUSKESMAS SAWAH LUHUR"
"3674","1033555","PUSKESMAS SETU"
"3674","1033556","PUSKESMAS KRANGGAN"
"3674","1033557","PUSKESMAS BHAKTI JAYA"
"3674","1033558","PUSKESMAS SERPONG I"
"3674","1033559","PUSKESMAS SERPONG II"
"3674","1033560","PUSKESMAS RAWA BUNTU"
"3674","1033561","PUSKESMAS PAMULANG"
"3674","1033562","PUSKESMAS PONDOK BENDA"
"3674","1033563","PUSKESMAS BENDA BARU"
"3674","1033564","PUSKESMAS CIPUTAT"
"3674","1033565","PUSKESMAS KAMPUNG SAWAH"
"3674","1033566","PUSKESMAS JOMBANG"
"3674","1033567","PUSKESMAS SITU GINTUNG"
"3674","1033568","PUSKESMAS CIPUTAT TIMUR"
"3674","1033569","PUSKESMAS PISANGAN"
"3674","1033570","PUSKESMAS PONDOK RANJI"
"3674","1033571","PUSKESMAS RENGAS"
"3674","1033572","PUSKESMAS PONDOK AREN"
"3674","1033573","PUSKESMAS JURANG MANGGU"
"3674","1033574","PUSKESMAS PARIGI"
"3674","1033575","PUSKESMAS PONDOK BETUNG"
"3674","1033576","PUSKESMAS PONDOK PUCUNG"
"3674","1033577","PUSKESMAS PONDOK KACANG TIMUR"
"3674","1033578","PUSKESMAS PONDOK JAGUNG"
"3674","1033579","PUSKESMAS PAKU ALAM"
"3578","1033580","PUSKESMAS SAWAH PULO"
"3323","1033581","PUSKESMAS REJOSARI"
"3217","1033582","PUSKESMAS SAGULING"
"3573","1033583","PUSKESMAS POLOWIJEN"
"3509","1033584","PUSKESMAS BANJARSENGON"
"3271","1033587","PUSKESMAS MULYAHARJA"
"3216","1033588","PUSKESMAS SUKARAYA"
"3216","1033589","PUSKESMAS WANAJAYA"
"3216","1033590","PUSKESMAS TRIDAYASAKTI"
"3216","1033591","PUSKESMAS BAHAGIA"
"3216","1033592","PUSKESMAS SETIAMULYA"
"3275","1033593","PUSKESMAS JATI RANGGON"
"3275","1033594","PUSKESMAS PERWIRA"
"3275","1033595","PUSKESMAS HARAPAN BARU"
"3275","1033596","PUSKESMAS CIKETING UDIK"
"3275","1033597","PUSKESMAS KALI BARU"
"3275","1033598","PUSKESMAS JAKA SETIA"
"3275","1033599","PUSKESMAS CIMUNING"
"3275","1033600","PUSKESMAS PADURENAN"
"3504","1033601","PUSKESMAS JELI"
"3327","1033602","PUSKESMAS JATIROYOM"
"3327","1033603","PUSKESMAS KARANGASEM"
"3327","1033604","PUSKESMAS CIKADU"
"3278","1033605","PUSKESMAS DTP URUG"
"3317","1033606","PUSKESMAS SARANG 2"
"3278","1033607","PUSKESMAS SANGKALI"
"3209","1033608","PUSKESMAS KALIMARO"
"3209","1033609","PUSKESMAS PAMENGKANG"
"3209","1033610","PUSKESMAS NANGGELA"
"3603","1033611","PUSKESMAS PASAR KEMIS"
"3671","1033612","PUSKESMAS KUNCIRAN BARU"
"3671","1033613","PUSKESMAS MANIS JAYA"
"3671","1033614","PUSKESMAS PANUNGGANGAN BARAT"
"3671","1033615","PUSKESMAS PANINGGILAN"
"3323","1033616","PUSKESMAS BANJARSARI"
"3674","1033617","PUSKESMAS BAMBU APUS"
"3674","1033618","PUSKESMAS LENGKONG WETAN"
"3674","1033619","PUSKESMAS PONDOK CABE ILIR"
"3674","1033620","PUSKESMAS SAWAH BARU"
"3512","1033621","PUSKESMAS KLAMPOKAN"
"3512","1033622","PUSKESMAS WIDOROPAYUNG"
"3512","1033623","PUSKESMAS WONOREJO"
"3576","1033624","PUSKESMAS KRANGGAN"
"3326","1033625","PUSKESMAS WONOKERTO II"
"3211","1033626","PUSKESMAS PADASUKA"
"3211","1033627","PUSKESMAS CISEMPUR"
"3211","1033628","PUSKESMAS SAWAHDADAP"
"3671","1033629","PUSKESMAS PETIR"
"3276","1033652","PUSKESMAS RATUJAYA"
"3276","1033654","PUSKESMAS CISALAK PASAR"
"3672","1033656","PUSKESMAS CITANGKIL II"
"3278","1033658","PUSKESMAS KERSANAGARA"
"3205","1033659","PUSKESMAS KARANGSARI"
"3205","1033660","PUSKESMAS TEGALGEDE"
"3671","1033661","PUSKESMAS GEBANG RAYA"
"3275","1033662","PUSKESMAS SUMUR BATU"
"3275","1033663","PUSKESMAS MUSTIKASARI"
"3275","1033664","PUSKESMAS JATIBENING BARU"
"3203","1033665","PUSKESMAS CIBULUH"
"3203","1033666","PUSKESMAS KALAPANUNGGAL"
"3276","1033667","PUSKESMAS SUKAMAJU BARU"
"3528","1033668","PUSKESMAS LARANGAN BADUNG"
"3302","1033669","PUSKESMAS PEKUNCEN II"
"3527","1033671","PUSKESMAS PULAU MANDANGIN"
"3515","1033672","PUSKESMAS SIDODADI"
"3276","1033673","PUSKESMAS CINANGKA"
"3276","1033674","PUSKESMAS DEPOK UTARA"
"3276","1033675","PUSKESMAS MAMPANG"
"3320","1033676","PUSKESMAS NALUMSARI II"
"5101","1050001","PUSKESMAS II MELAYA"
"5101","1050002","PUSKESMAS I MELAYA"
"5101","1050003","PUSKESMAS II NEGARA"
"5101","1050004","PUSKESMAS I NEGARA"
"5101","1050005","PUSKESMAS II JEMBRANA"
"5101","1050006","PUSKESMAS I JEMBRANA"
"5101","1050007","PUSKESMAS I MENDOYO"
"5101","1050008","PUSKESMAS II MENDOYO"
"5101","1050009","PUSKESMAS I PEKUTATAN"
"5101","1050010","PUSKESMAS II PEKUTATAN"
"5102","1050011","PUSKESMAS SELEMADEG"
"5102","1050012","PUSKESMAS SELEMADEG TIMUR I"
"5102","1050013","PUSKESMAS SELEMADEG TIMUR II"
"5102","1050014","PUSKESMAS SELEMADEG BARAT"
"5102","1050015","PUSKESMAS KERAMBITAN I"
"5102","1050016","PUSKESMAS KERAMBITAN II"
"5102","1050017","PUSKESMAS TABANAN III"
"5102","1050018","PUSKESMAS TABANAN I"
"5102","1050019","PUSKESMAS TABANAN II"
"5102","1050020","PUSKESMAS KEDIRI I"
"5102","1050021","PUSKESMAS KEDIRI II"
"5102","1050022","PUSKESMAS KEDIRI III"
"5102","1050023","PUSKESMAS MARGA I"
"5102","1050024","PUSKESMAS MARGA II"
"5102","1050025","PUSKESMAS BATURITI I"
"5102","1050026","PUSKESMAS BATURITI II"
"5102","1050027","PUSKESMAS PENEBEL I"
"5102","1050028","PUSKESMAS PENEBEL II"
"5102","1050029","PUSKESMAS PUPUAN I"
"5102","1050030","PUSKESMAS PUPUAN II"
"5103","1050031","PUSKESMAS KUTA SELATAN"
"5103","1050032","PUSKESMAS KUTA I"
"5103","1050033","PUSKESMAS KUTA II"
"5103","1050034","PUSKESMAS KUTA UTARA"
"5103","1050035","PUSKESMAS MENGWI I"
"5103","1050036","PUSKESMAS MENGWI II"
"5103","1050037","PUSKESMAS MENGWI III"
"5103","1050038","PUSKESMAS ABIANSEMAL I"
"5103","1050039","PUSKESMAS ABIANSEMAL II"
"5103","1050040","PUSKESMAS ABIANSEMAL III"
"5103","1050041","PUSKESMAS ABIANSEMAL IV"
"5103","1050042","PUSKESMAS PETANG I"
"5103","1050043","PUSKESMAS PETANG II"
"5104","1050044","PUSKESMAS SUKAWATI I"
"5104","1050045","PUSKESMAS SUKAWATI II"
"5104","1050046","PUSKESMAS BLAHBATUH I"
"5104","1050047","PUSKESMAS BLAHBATUH II"
"5104","1050048","PUSKESMAS GIANYAR I"
"5104","1050049","PUSKESMAS GIANYAR II"
"5104","1050050","PUSKESMAS TAMPAKSIRING II"
"5104","1050051","PUSKESMAS TAMPAKSIRING I"
"5104","1050052","PUSKESMAS UBUD I"
"5104","1050053","PUSKESMAS UBUD II"
"5104","1050054","PUSKESMAS TEGALALANG I"
"5104","1050055","PUSKESMAS TEGALALANG II"
"5104","1050056","PUSKESMAS PAYANGAN"
"5105","1050057","PUSKESMAS NUSA PENIDA I"
"5105","1050058","PUSKESMAS NUSA PENIDA II"
"5105","1050059","PUSKESMAS NUSA PENIDA III"
"5105","1050060","PUSKESMAS BANJARANGKAN II"
"5105","1050061","PUSKESMAS BANJARANGKAN I"
"5105","1050062","PUSKESMAS KLUNGKUNG I"
"5105","1050063","PUSKESMAS KLUNGKUNG II"
"5105","1050064","PUSKESMAS DAWAN I"
"5105","1050065","PUSKESMAS DAWAN II"
"5106","1050066","PUSKESMAS SUSUT I"
"5106","1050067","PUSKESMAS SUSUT II"
"5106","1050068","PUSKESMAS BANGLI"
"5106","1050069","PUSKESMAS BANGLI UTARA"
"5106","1050070","PUSKESMAS TEMBUKU I"
"5106","1050071","PUSKESMAS TEMBUKU II"
